days,Position X (m),Position Y (m),Position Z (m)
449,370735872281.1553,39465532049.83353,-7407285009.276258
450,370805612782.169,41011523259.20218,-7429427033.559339
451,370868277396.5726,42556728162.52093,-7451427222.361898
452,370923878331.09595,44101118770.84335,-7473285424.289475
453,370972427849.0534,45644667212.65669,-7495001490.584245
454,371013938269.62225,47187345733.33569,-7516575275.104252
455,371048421967.13086,48729126694.596375,-7538006634.302812
456,371075891370.356,50269982573.949646,-7559295427.208073
457,371096358961.82947,51809885964.15489,-7580441515.402748
458,371109837277.1532,53348809572.67352,-7601444763.004012
459,371116338904.3241,54886726221.12262,-7622305036.643562
460,371115876483.0669,56423608844.728645,-7643022205.447849
461,371108462704.1763,57959430491.781334,-7663596141.018472
462,371094110308.86755,59494164323.08778,-7684026717.412735
463,371072832088.1356,61027783611.426834,-7704313811.124379
464,371044640882.1227,62560261741.00375,-7724457301.0644655
465,371009549579.49426,64091572206.90533,-7744457068.542432
466,370967571116.8233,65621688614.55533,-7764312997.247308
467,370918718477.9828,67150584679.17054,-7784024973.22909
468,370863004693.5462,68678234225.217255,-7803592884.880283
469,370800442840.1963,70204611185.86841,-7823016622.917598
470,370731046040.14154,71729689602.4613,-7842296080.363808
471,370654827460.54065,73253443623.95605,-7861431152.529764
472,370571800312.93494,74775847506.39474,-7880421736.996573
473,370481977852.68835,76296875612.36137,-7899267733.59792
474,370385373378.43524,77816502410.44263,-7917969044.402557
475,370282000231.53546,79334702474.68947,-7936525573.69694
476,370171871795.53754,80851450484.0797,-7954937227.968024
477,370055001495.6488,82366721221.98141,-7973203915.886204
478,369931402798.2132,83880489575.61751,-7991325548.288412
479,369801089210.19635,85392730535.5311,-8009302038.161368
480,369664074278.67786,86903419195.05212,-8027133300.624971
481,369520371590.3508,88412530749.76498,-8044819252.915849
482,369369994771.0286,89920040496.97734,-8062359814.371046
483,369212957485.15845,91425923835.19005,-8079754906.41187
484,369049273435.3423,92930156263.5683,-8097004452.527875
485,368878956361.8645,94432713381.41405,-8114108378.260992
486,368702020042.2264,95933570887.63965,-8131066611.189808
487,368518478290.6877,97432704580.24281,-8147879080.913984
488,368328344957.8147,98930090355.7829,-8164545719.03882
489,368131633930.0352,100425704208.85852,-8181066459.159956
490,367928359129.1999,101919522231.5866,-8197441236.848221
491,367718534512.15045,103411520613.08275,-8213669989.634618
492,367502174070.2943,104901675638.94324,-8229752656.995451
493,367279291829.18567,106389963690.72823,-8245689180.337589
494,367049901848.1129,107876361245.44664,-8261479502.9838705
495,366814018219.69244,109360844875.04248,-8277123570.158642
496,366571655069.4689,110843391245.88272,-8292621328.973435
497,366322826555.52136,112323977118.24672,-8307972728.412783
498,366067546868.076,113802579345.81726,-8323177719.320165
