days,Position X (m),Position Y (m),Position Z (m)
326,-102014401480.60178,607218120.0549407,6996790848.972035
327,-102510196537.54932,-2253822096.2719884,6949709720.6438
328,-102912479804.42429,-5112853322.710465,6896291920.857682
329,-103222236794.66359,-7967336092.338127,6836676736.382118
330,-103440480082.36186,-10814805047.869278,6771003205.716892
331,-103568246587.9401,-13652865733.681467,6699410024.3451605
332,-103606595144.61014,-16479191463.766527,6622035467.043452
333,-103556604324.90881,-19291520270.931267,6539017325.679292
334,-103419370508.09018,-22087651941.220688,6450492861.06691
335,-103196006170.60745,-24865445136.38094,6356598767.582883
336,-102887638383.28108,-27622814606.20006,6257471149.365422
337,-102495407500.03761,-30357728491.74285,6153245507.033576
338,-102020466024.31717,-33068205719.814186,6044056733.966007
339,-101463977640.38927,-35752313488.42504,5930039121.273756
340,-100827116397.8902,-38408164842.58082,5811326370.688085
341,-100111066038.90291,-41033916339.348114,5688051614.663816
342,-99317019457.84457,-43627765800.87071,5560347443.071113
343,-98446178285.31033,-46187950153.78836,5428345935.9150095
344,-97499752587.84647,-48712743353.35296,5292178701.582736
345,-96478960676.39609,-51200454390.42941,5151976920.174323
346,-95385029016.87756,-53649425379.50495,5007871391.52271
347,-94219192237.02473,-56058029725.80674,4859992587.555871
348,-92982693224.24062,-58424670369.637054,4708470708.695709
349,-91676783309.7971,-60747778106.075066,4553435744.027004
350,-90302722535.25406,-63025809978.26014,4395017535.004817
351,-88861779997.47644,-65257247742.561066,4233345842.500712
352,-87355234269.0992,-67440596404.045944,4068550417.017273
353,-85784373891.73024,-69574382820.797,3900761071.9268193
354,-84150497939.59364,-71657154375.7615,3730107759.6142435
355,-82454916651.70116,-73687477714.99342,3556720650.4256396
356,-80698952131.00134,-75663937551.31894,3380730214.3440566
357,-78883939109.29521,-77585135532.65315,3202267305.3314114
358,-77011225777.02562,-79449689174.4034,3021463248.291492
359,-75082174677.34715,-81256230855.61841,2838449928.623123
360,-73098163664.16512,-83003406878.78062,2653359884.3450794
361,-71060586924.0966,-84689876593.39328,2466326400.785239
362,-68970856062.55598,-86314311583.78409,2277483607.835846
363,-66830401254.40055,-87875394921.83531,2086966579.784566
364,-64640672459.79108,-89371820485.65607,1894911437.737338
365,-62403140706.12637,-90802292345.53879,1701455454.6537402
366,-60119299437.10048,-92165524218.88927,1506737163.0187297
367,-57790665930.105804,-93460238996.19028,1310896465.1760669
368,-55418782783.36473,-94685168340.45459,1114074746.3483975
369,-53005219474.314575,-95839052363.04593,916414990.3667448
370,-50551573990.89563,-96920639379.19919,718061898.127872
371,-48059474537.49708,-97928685747.05571,519162008.79144776
372,-45530581317.39911,-98861955794.5486,319863823.719949
373,-42966588393.60882,-99719221839.03033,120317933.15251598
374,-40369225630.01913,-100499264305.13214,-79322854.41077706
375,-37740260714.82056,-101200871946.98624,-278903380.15589523
376,-35081501268.06053,-101822842181.63042,-478266000.29662097
377,-32394797035.168644,-102363981541.15329,-677250448.9008245
378,-29682042168.143314,-102823106251.93158,-875693698.3217857
379,-26945177595.917824,-103199042950.16074,-1073429817.3913226
380,-24186193485.18422,-103490629543.79161,-1270289827.5736618
381,-21407131792.642254,-103696716231.96042,-1466101557.327872
382,-18610088909.246784,-103816166694.04178,-1660689494.9831178
383,-15797218396.53863,-103847859461.56609,-1853874640.4958591
384,-12970733814.546703,-103790689487.42621,-2045474356.5324762
385,-10132911640.027523,-103643569928.0553,-2235302219.405722
386,-7286094272.944113,-103405434155.58795,-2423167870.490167
387,-4432693128.059521,-103075238018.42009,-2608876868.85173
388,-1575191807.3082705,-102651962370.05661,-2792230545.9509773
389,1283850652.813428,-102134615887.67502,-2973025863.4207244
390,4141796466.258925,-101522238203.43143,-3151055275.077277
391,6995925724.194925,-100813903373.1817,-3326106594.5033097
392,9843432975.103804,-100008723708.9714,-3497962869.7407627
393,12681423772.38693,-99105854003.34442,-3666402266.8563366
394,15506911206.590298,-98104496175.20744,-3831197964.3922434
