,Position X (m),Position Y (m),Position Z (m)
437,116442657022.60516,-21724299236.22875,-8404645105.249846
438,115028324218.2088,4762077721.406349,-7557790225.122171
439,105536127946.95584,31192725754.78481,-6160277157.632662
440,87322924200.37888,55274105822.99924,-4233116251.549558
441,60231131833.093185,73852512029.10577,-1854882261.0965157
442,25391612679.896072,82701723730.69492,777381513.1764274
443,-13270292082.375473,77069819171.29558,3260696189.5411434
444,-47768653674.06761,54450825322.11899,4978114299.239204
445,-68841608581.592,18919116182.440697,5411888123.32516
446,-72753450154.00462,-20082502108.96496,4574155261.98491
447,-62332096613.86882,-54609981962.96845,2883308134.5057464
448,-42521387089.076935,-80907691546.61652,783729075.3538659
449,-17620477178.876602,-98029261048.48647,-1403862470.6202638
450,9211685621.276714,-106285762270.52046,-3472321077.949234
451,35707323621.379684,-106439130777.27945,-5288198860.615004
452,60174587735.63785,-99377774996.24643,-6761004013.191374
453,81260303457.84534,-86015977848.84068,-7824131139.888324
454,97788244324.01024,-67293041741.8938,-8423780761.173039
455,108650231928.11829,-44226095755.37822,-8513010549.385989
456,112736465061.66531,-18008729274.70537,-8049766732.505163
457,108910190891.90341,9830253172.61264,-6999650189.942717
458,96067567143.82228,37178558113.51169,-5347042676.420524
459,73402265601.65265,60980222465.391556,-3123400315.534502
460,41148027450.530594,76861120378.81589,-468626977.440876
461,2166587064.3919373,79353558215.29443,2266733076.269807
462,-36242398349.585106,64352202304.53909,4467341946.057305
463,-64179586545.30989,33935171010.918686,5515323717.337272
464,-76051314870.58823,-3425983044.7130966,5268287114.323003
465,-72988286147.75958,-39375453652.09806,4040261626.767476
466,-59048616166.69544,-69217749971.07265,2241703170.5171895
467,-38238304519.0586,-91137219585.28336,197915456.24400115
468,-13708589860.186249,-104783315559.73152,-1865740375.6033587
469,12166761554.665913,-110430786766.91553,-3794769286.0367317
470,37550382296.12715,-108597404866.61595,-5478231580.728649
471,60930284129.5724,-99896526129.75522,-6830139904.331362
472,80962013982.17395,-85002789728.31438,-7777696775.418919
473,96351312430.81963,-64681251150.25751,-8254098176.812095
474,105765617770.56772,-39869517852.32234,-8194810716.0110445
475,107776489444.18953,-11827984399.76773,-7537891878.661205
476,100866886624.14188,17604529620.183754,-6231730179.665817
477,83615766651.62787,45602982458.703026,-4259218299.537816
478,55347779775.57565,67835187426.850945,-1696926495.7905197
479,17734493151.38662,78353122048.54369,1172354155.6691327
480,-22927673015.63108,71625632224.26447,3761476012.2636647
481,-56526387540.50398,47641224406.35954,5378806904.515136
482,-75847765439.8736,13535763369.886124,5733357431.402118
483,-80276460243.69835,-22281430313.270172,5021313183.098262
484,-72810957454.45535,-54377226515.947815,3601590873.140135
485,-56991810999.14768,-80145646407.15564,1790065654.4558744
486,-35826502966.14322,-98590301250.09438,-179432522.0305481
487,-11691978770.193535,-109487314380.7132,-2138065740.4951158
488,13508644284.694,-112961661489.69418,-3959272021.5267687
489,38170307080.788574,-109299305313.65051,-5541426726.966347
490,60838823473.49896,-98880965397.83984,-6795904300.132276
491,80090145609.76308,-82186334100.31967,-7638944160.387844
492,94426845069.11703,-59856158736.94617,-7986332970.56021
493,102190735325.91255,-32827440961.923668,-7751261899.343453
494,101517162376.40173,-2585363609.42614,-6848339541.416231
495,90431440812.28468,28398899329.170826,-5212588640.004471
496,67377336062.86786,56023115160.6413,-2853850261.157963
497,32762327236.231712,74115997738.81436,25170303.37063265
498,-8393772961.591263,75958022218.9711,2890928696.679663
499,-46201744566.77457,59446769082.12015,5007815450.985369
500,-72137804787.67105,30074246719.94584,5948734819.437289
