,Position X (m),Position Y (m),Position Z (m)
297,4566012483259.642,71552602344.56712,-69134453114.42209
298,4566096846272.396,76232338961.41339,-69111997458.8164
299,4566176443389.931,80911999133.52672,-69089469635.70796
300,4566251275005.964,85591577993.87503,-69066869675.6406
301,4566321341519.223,90271070676.48604,-69044197609.23022
302,4566386643333.473,94950472316.45654,-69021453467.16399
303,4566447180857.544,99629778049.94295,-68998637280.20027
304,4566502954505.322,104308983014.15129,-68975749079.16928
305,4566553964695.727,108988082347.33736,-68952788894.97322
306,4566600211852.697,113667071188.81175,-68929756758.58633
307,4566641696405.188,118345944678.9453,-68906652701.0548
308,4566678418787.166,123024697959.17366,-68883476753.49666
309,4566710379437.603,127703326172.00162,-68860228947.10184
310,4566737578800.472,132381824461.00737,-68836909313.13202
311,4566760017324.744,137060187970.84726,-68813517882.92068
312,4566777695464.386,141738411847.26102,-68790054687.87299
313,4566790613678.351,146416491237.07764,-68766519759.46571
314,4566798772430.579,151094421288.22144,-68742913129.24718
315,4566802172189.999,155772197149.71738,-68719234828.83712
316,4566800813430.515,160449813971.69223,-68695484889.92708
317,4566794696630.991,165127266905.38577,-68671663344.280495
318,4566783822275.258,169804551103.16418,-68647770223.731995
319,4566768190852.121,174481661718.53003,-68623805560.18693
320,4566747802855.389,179158593906.12817,-68599769385.62098
321,4566722658783.89,183835342821.73853,-68575661732.08023
322,4566692759141.469,188511903622.26526,-68551482631.68152
323,4566658104436.966,193188271465.73492,-68527232116.61266
324,4566618695184.197,197864441511.30103,-68502910219.13238
325,4566574531901.948,202540408919.2498,-68478516971.570145
326,4566525615113.966,207216168851.00565,-68454052406.326096
327,4566471945348.954,211891716469.13626,-68429516555.87092
328,4566413523140.569,216567046937.35757,-68404909452.745804
329,4566350349027.415,221242155420.53906,-68380231129.562386
330,4566282423553.041,225917037084.7093,-68355481619.002655
331,4566209747265.941,230591687097.06082,-68330660953.81884
332,4566132320719.549,235266100625.94946,-68305769166.833824
333,4566050144472.214,239940272840.90222,-68280806290.94144
334,4565963219087.204,244614198912.62823,-68255772359.10597
335,4565871545132.702,249287874013.0259,-68230667404.36198
336,4565775123181.8,253961293315.1924,-68205491459.814026
337,4565673953812.502,258634451993.4364,-68180244558.63633
338,4565568037607.751,263307345223.28833,-68154926734.07224
339,4565457375155.456,267979968181.49707,-68129538019.43426
340,4565341967048.491,272652316046.01932,-68104078448.10439
341,4565221813884.681,277324383996.01636,-68078548053.53452
342,4565096916266.781,281996167211.8573,-68052946869.2464
343,4564967274802.477,286667660875.1239,-68027274928.83155
344,4564832890104.37,291338860168.6151,-68001532265.95119
345,4564693762789.984,296009760276.3512,-67975718914.33607
346,4564549893481.755,300680356383.57776,-67949834907.786385
347,4564401282807.033,305350643676.769,-67923880280.17149
348,4564247931398.079,310020617343.6239,-67897855065.43045
349,4564089839892.043,314690272573.07245,-67871759297.572205
350,4563927008930.962,319359604555.283,-67845593010.67529
351,4563759439161.754,324028608481.6674,-67819356238.88773
352,4563587131236.214,328697279544.88635,-67793049016.42696
353,4563410085811.001,333365612938.85583,-67766671377.57978
354,4563228303547.634,338033603858.75635,-67740223356.70213
355,4563041785112.487,342701247501.046,-67713704988.218666
356,4562850531176.814,347368539063.4728,-67687116306.622154
357,4562654542416.773,352035473745.07324,-67660457346.47327
358,4562453819513.437,356702046746.16113,-67633728142.40094
359,4562248363152.767,361368253268.3214,-67606928729.10264
360,4562038174025.605,366034088514.4123,-67580059141.344376
361,4561823252827.656,370699547688.5701,-67553119413.96055
362,4561603600259.4795,375364625996.2162,-67526109581.853615
363,4561379217026.498,380029318644.06085,-67499029679.99376
364,4561150103838.982,384693620840.10077,-67471879743.41943
365,4560916261412.041,389357527793.62524,-67444659807.237366
366,4560677690465.614,394021034715.2223,-67417369906.62234
367,4560434391724.471,398684136816.7826,-67390010076.817085
368,4560186365918.205,403346829311.50287,-67362580353.13235
369,4559933613781.226,408009107413.88983,-67335080770.94686
370,4559676136052.75,412670966339.7645,-67307511365.70737
371,4559413933476.789,417332401306.2681,-67279872172.92857
372,4559147006802.139,421993407531.8707,-67252163228.19299
373,4558875356782.371,426653980236.3859,-67224384567.15049
374,4558598984175.852,431314114640.9868,-67196536225.51758
375,4558317889745.772,435973805968.21,-67168618239.07713
376,4558032074260.165,440633049441.9462,-67140630643.67869
377,4557741538491.886,445291840287.4336,-67112573475.23879
378,4557446283218.603,449950173731.25995,-67084446769.74098
379,4557146309222.796,454608045001.3669,-67056250563.23544
380,4556841617291.743,459265449327.0465,-67027984891.83951
381,4556532208217.509,463922381938.9472,-66999649791.73761
382,4556218082796.9375,468578838069.07874,-66971245299.181
383,4555899241831.655,473234812950.81525,-66942771450.48762
384,4555575686128.0625,477890301818.8978,-66914228282.042015
385,4555247416497.326,482545299909.4368,-66885615830.29534
386,4554914433755.378,487199802459.914,-66856934131.76533
387,4554576738722.901,491853804709.1852,-66828183223.03633
388,4554234332225.324,496507301897.4832,-66799363140.75937
389,4553887215092.804,501160289266.422,-66770473921.65214
390,4553535388160.212,505812762059.0038,-66741515602.4989
391,4553178852267.12,510464715519.6329,-66712488220.150055
392,4552817608257.811,515116144894.13354,-66683391811.52136
393,4552451656981.31,519767045429.7577,-66654226413.593414
394,4552080999291.4,524417412375.1785,-66624992063.41165
395,4551705636046.627,529067240980.4826,-66595688798.08638
396,4551325568110.272,533716526497.16077,-66566316654.79344
397,4550940796350.336,538365264178.1118,-66536875670.77425
398,4550551321639.523,543013449277.6485,-66507365883.33548
399,4550157144855.24,547661077051.5027,-66477787329.848854
400,4549758266879.584,552308142756.8301,-66448140047.75094
401,4549354688599.341,556954641652.2142,-66418424074.54303
402,4548946410905.981,561600568997.6704,-66388639447.79106
403,4548533434695.654,566245920054.6482,-66358786205.12558
404,4548115760869.18,570890690086.0342,-66328864384.24173
405,4547693390332.043,575534874356.1539,-66298874022.89932
406,4547266323994.382,580178468130.7734,-66268815158.92291
407,4546834562770.975,584821466677.1022,-66238687830.20188
408,4546398107581.217,589463865263.7983,-66208492074.6904
409,4545956959349.104,594105659160.9829,-66178227930.40704
410,4545511119003.231,598746843640.2633,-66147895435.433754
411,4545060587476.844,603387413974.7467,-66117494627.914856
412,4544605365707.848,608027365439.0302,-66087025546.057724
413,4544145454638.807,612666693309.193,-66056488228.133156
414,4543680855216.926,617305392862.7948,-66025882712.47552
415,4543211568394.039,621943459378.8777,-65995209037.48272
416,4542737595126.601,626580888137.97,-65964467241.616066
417,4542258936375.677,631217674422.0905,-65933657363.40013
418,4541775593106.941,635853813514.7523,-65902779441.422554
419,4541287566290.669,640489300700.9667,-65871833514.33393
420,4540794856901.731,645124131267.2456,-65840819620.84766
421,4540297465919.592,649758300501.605,-65809737799.73986
422,4539795394328.299,654391803693.5659,-65778588089.84938
423,4539288643116.479,659024636134.1562,-65747370530.0778
424,4538777213277.325,663656793115.911,-65716085159.38954
425,4538261105808.581,668288269932.8739,-65684732016.812035
426,4537740321712.518,672919061880.6045,-65653311141.43537
427,4537214861995.924,677549164256.1879,-65621822572.4119
428,4536684727670.095,682178572358.2507,-65590266348.955864
429,4536149919750.854,686807281486.98,-65558642510.34252
430,4535610439258.576,691435286944.1223,-65526951095.90796
431,4535066287218.194,696062584032.9763,-65495192145.04934
432,4534517464659.181,700689168058.388,-65463365697.22507
433,4533963972615.533,705315034326.7509,-65431471791.954765
434,4533405812125.762,709940178146.01,-65399510468.81914
435,4532842984232.879,714564594825.6664,-65367481767.45978
436,4532275489984.391,719188279676.7826,-65335385727.57896
437,4531703330432.288,723811228011.9882,-65303222388.93942
438,4531126506633.046,728433435145.4846,-65270991791.36428
439,4530545019647.612,733054896393.0499,-65238693974.736855
440,4529958870541.405,737675607072.0416,-65206328979.00068
441,4529368060384.306,742295562501.3994,-65173896844.15955
442,4528772590250.645,746914758001.6509,-65141397610.27722
443,4528172461219.208,751533188894.9109,-65108831317.47734
444,4527567674373.207,756150850504.8784,-65076198005.94409
445,4526958230800.246,760767738156.8453,-65043497715.92208
446,4526344131592.307,765383847177.719,-65010730487.71548
447,4525725377845.77,769999172896.046,-64977896361.68697
448,4525101970661.443,774613710642.019,-64944995378.25747
449,4524473911144.575,779227455747.4714,-64912027577.90627
450,4523841200404.84,783840403545.874,-64878993001.171364
451,4523203839556.33,788452549372.3356,-64845891688.64947
452,4522561829717.545,793063888563.606,-64812723680.99598
453,4521915172011.381,797674416458.0814,-64779489018.924866
454,4521263867565.122,802284128395.8094,-64746187743.208496
455,4520607917510.438,806893019718.4946,-64712819894.67747
456,4519947322983.375,811501085769.5033,-64679385514.22052
457,4519282085124.345,816108321893.869,-64645884642.784424
458,4518612205078.126,820714723438.3024,-64612317321.37342
459,4517937683993.871,825320285751.1945,-64578683591.04894
460,4517258523025.096,829925004182.6141,-64544983492.93009
461,4516574723329.668,834528874084.3081,-64511217068.19389
462,4515886286069.784,839131890809.7001,-64477384358.07552
