,Position X (m),Position Y (m),Position Z (m)
456,-44755243573.41953,-11782650131.708778,4737597075.213069
457,-18297582597.724434,-54559807687.23938,-803504456.1006002
458,17233618269.674065,-74096384219.69122,-6038909044.394452
459,50276684668.538284,-78188234285.89706,-10088646140.555021
460,77990219212.62059,-72665322216.3027,-12964188402.577715
461,99770074051.04518,-60927730011.452896,-14793679739.195215
462,115542296606.42128,-45079178478.786,-15690988821.50922
463,125313339408.93774,-26565247149.189045,-15740959937.869045
464,129035365962.67587,-6509895425.218098,-15003452834.595901
465,126556206714.60957,14078964415.67403,-13519528535.332235
466,117591693417.04402,34142312253.945854,-11318004661.043373
467,101706568507.2166,52371665385.42806,-8424866683.88859
468,78325443076.66557,66882494874.68099,-4883531015.164384
469,46902468522.56382,74555668091.0504,-812670225.9517488
470,7894075768.201042,69609290975.00948,3398447464.512823
471,-32263608530.922012,41646075651.50929,6402157864.731163
472,-47756971649.14746,-11325116326.80011,5105144577.349075
473,-31847466243.198257,-54964285581.87599,729357092.0554285
474,-5187744757.021324,-81154104045.58554,-3870511529.888468
475,22999893315.762226,-94056376973.10927,-7873028983.957964
476,49384035974.54671,-97304503611.35025,-11105468794.003023
477,72570809745.30978,-93295718068.90414,-13546619035.523247
478,91825371269.56355,-83639986737.76364,-15205449902.117344
479,106626300651.44019,-69493908476.96016,-16089155105.76373
480,116477921951.06477,-51768163007.963455,-16193581638.324804
481,120804239230.09712,-31273673285.549625,-15499505449.527454
482,118859731009.67366,-8859985742.00557,-13970398686.067076
483,109625102200.15096,14392544129.7476,-11551594554.47856
484,91674426424.30322,36806045785.33246,-8176312936.375568
485,63086113835.95986,55245214757.470474,-3805455640.879881
486,22109270134.96753,62883520272.991104,1365484686.8459377
487,-26439870645.23002,45116016474.598366,5930703865.013321
488,-52619988332.67071,-2017845939.7583466,6206183570.098726
489,-49630104735.26499,-45931516566.800575,3304682984.912856
490,-33379271088.871742,-77572308790.70235,-411799094.180943
491,-12004431683.765621,-98182057953.09442,-4077041712.512701
492,10842504614.550716,-109736644176.6113,-7384863268.574213
493,33280648730.78487,-113749580347.08437,-10206434105.078978
494,54152816413.488235,-111301970183.2891,-12471223051.22283
495,72594292322.46704,-103175508757.67325,-14125000688.706408
496,87819806574.91405,-89959828710.77876,-15111517728.408796
497,98983611421.71797,-72138810663.84409,-15361390201.044052
498,105045585838.29977,-50181663778.999405,-14781959610.69417
499,104592590409.72137,-24686665086.69609,-13245066675.249104
500,95552607715.83226,3301765139.4697876,-10572560056.44197
501,74746884973.5807,31423171861.044697,-6535290202.715322
